"","phi","n","variable","value"
"31915",-0.5,500,"ecm_ciar",1.12107038626404
"31916",-0.5,500,"ecm_ciar",1.13093868380801
"31917",-0.5,500,"ecm_ciar",1.17448629713382
"31918",-0.5,500,"ecm_ciar",1.19882574279964
"31919",-0.5,500,"ecm_ciar",1.13931426803989
"31920",-0.5,500,"ecm_ciar",1.21610366394539
"31921",-0.5,500,"ecm_ciar",1.12229752183915
"31922",-0.5,500,"ecm_ciar",1.03901438519411
"31923",-0.5,500,"ecm_ciar",1.11797073621325
"31924",-0.5,500,"ecm_ciar",1.12057294562059
"31925",-0.5,500,"ecm_ciar",1.1417812889891
"31926",-0.5,500,"ecm_ciar",1.15303436676316
"31927",-0.5,500,"ecm_ciar",1.11025334833583
"31928",-0.5,500,"ecm_ciar",1.15805752786843
"31929",-0.5,500,"ecm_ciar",1.14107161227651
"31930",-0.5,500,"ecm_ciar",1.06062871573805
"31931",-0.5,500,"ecm_ciar",1.24808357871266
"31932",-0.5,500,"ecm_ciar",1.17053848406295
"31933",-0.5,500,"ecm_ciar",1.11212918759659
"31934",-0.5,500,"ecm_ciar",1.08502879088464
"31935",-0.5,500,"ecm_ciar",1.12251792994353
"31936",-0.5,500,"ecm_ciar",1.12210242373813
"31937",-0.5,500,"ecm_ciar",1.12267977436971
"31938",-0.5,500,"ecm_ciar",1.18657144845845
"31939",-0.5,500,"ecm_ciar",1.11894641465278
"31940",-0.5,500,"ecm_ciar",1.06346503037067
"31941",-0.5,500,"ecm_ciar",1.14645682802973
"31942",-0.5,500,"ecm_ciar",1.19814831637349
"31943",-0.5,500,"ecm_ciar",1.14162569915973
"31944",-0.5,500,"ecm_ciar",1.14289526271475
"31945",-0.5,500,"ecm_ciar",1.17518791070104
"31946",-0.5,500,"ecm_ciar",1.09672156547791
"31947",-0.5,500,"ecm_ciar",1.10737647447836
"31948",-0.5,500,"ecm_ciar",1.08504664104129
"31949",-0.5,500,"ecm_ciar",1.10585355576068
"31950",-0.5,500,"ecm_ciar",1.12955632080099
"31951",-0.5,500,"ecm_ciar",1.11077689414415
"31952",-0.5,500,"ecm_ciar",1.18444902646126
"31953",-0.5,500,"ecm_ciar",1.10431087585199
"31954",-0.5,500,"ecm_ciar",1.10516108310699
"31955",-0.5,500,"ecm_ciar",1.16217397064182
"31956",-0.5,500,"ecm_ciar",1.13239863385152
"31957",-0.5,500,"ecm_ciar",1.10788173145311
"31958",-0.5,500,"ecm_ciar",1.15121605917796
"31959",-0.5,500,"ecm_ciar",1.0952201254277
"31960",-0.5,500,"ecm_ciar",1.1772248042395
"31961",-0.5,500,"ecm_ciar",1.14666439729383
"31962",-0.5,500,"ecm_ciar",1.11889886822885
"31963",-0.5,500,"ecm_ciar",1.13517344290266
"31964",-0.5,500,"ecm_ciar",1.10710280610346
"31965",-0.5,500,"ecm_ciar",1.11954933661749
"31966",-0.5,500,"ecm_ciar",1.1310558234419
"31967",-0.5,500,"ecm_ciar",1.12721710462909
"31968",-0.5,500,"ecm_ciar",1.11969666864635
"31969",-0.5,500,"ecm_ciar",1.14552724293024
"31970",-0.5,500,"ecm_ciar",1.08150817961126
"31971",-0.5,500,"ecm_ciar",1.2007324148762
"31972",-0.5,500,"ecm_ciar",1.15984594138091
"31973",-0.5,500,"ecm_ciar",1.11924757192481
"31974",-0.5,500,"ecm_ciar",1.14727303925412
"31975",-0.5,500,"ecm_ciar",1.14159144174359
"31976",-0.5,500,"ecm_ciar",1.12573980238366
"31977",-0.5,500,"ecm_ciar",1.09554291024018
"31978",-0.5,500,"ecm_ciar",1.19488144866361
"31979",-0.5,500,"ecm_ciar",1.13576215952768
"31980",-0.5,500,"ecm_ciar",1.2264154426452
"31981",-0.5,500,"ecm_ciar",1.14470031495019
"31982",-0.5,500,"ecm_ciar",1.11989938371126
"31983",-0.5,500,"ecm_ciar",1.18200981274017
"31984",-0.5,500,"ecm_ciar",1.14238051688004
"31985",-0.5,500,"ecm_ciar",1.17930099691696
"31986",-0.5,500,"ecm_ciar",1.26696723427698
"31987",-0.5,500,"ecm_ciar",1.15294554009422
"31988",-0.5,500,"ecm_ciar",1.10624495137269
"31989",-0.5,500,"ecm_ciar",1.11022399303187
"31990",-0.5,500,"ecm_ciar",1.15274436919809
"31991",-0.5,500,"ecm_ciar",1.12855205835129
"31992",-0.5,500,"ecm_ciar",1.13775837946414
"31993",-0.5,500,"ecm_ciar",1.11442234523542
"31994",-0.5,500,"ecm_ciar",1.1204511699862
"31995",-0.5,500,"ecm_ciar",1.12251009427069
"31996",-0.5,500,"ecm_ciar",1.12395092515905
"31997",-0.5,500,"ecm_ciar",1.08338842310252
"31998",-0.5,500,"ecm_ciar",1.09689537799532
"31999",-0.5,500,"ecm_ciar",1.17658789481759
"32000",-0.5,500,"ecm_ciar",1.15823113752761
"32001",-0.9,500,"ecm_ciar",2.02890239801056
"32002",-0.9,500,"ecm_ciar",1.90446675416668
"32003",-0.9,500,"ecm_ciar",2.1366193028769
"32004",-0.9,500,"ecm_ciar",2.23447074326216
"32005",-0.9,500,"ecm_ciar",2.09252482317749
"32006",-0.9,500,"ecm_ciar",2.25222352310417
"32007",-0.9,500,"ecm_ciar",2.30081085872923
"32008",-0.9,500,"ecm_ciar",2.04289620583729
"32009",-0.9,500,"ecm_ciar",2.1665703684795
"32010",-0.9,500,"ecm_ciar",2.01666663854858
"32011",-0.9,500,"ecm_ciar",2.09777938690702
"32012",-0.9,500,"ecm_ciar",2.11975711803742
"32013",-0.9,500,"ecm_ciar",2.24308152142237
"32014",-0.9,500,"ecm_ciar",2.18269142058869
"32015",-0.9,500,"ecm_ciar",2.09891469418755
"32016",-0.9,500,"ecm_ciar",2.00347141432448
"32017",-0.9,500,"ecm_ciar",2.37755195561967
"32018",-0.9,500,"ecm_ciar",2.01760439520488
"32019",-0.9,500,"ecm_ciar",2.26371453271922
"32020",-0.9,500,"ecm_ciar",2.04648848267838
"32021",-0.9,500,"ecm_ciar",2.22235385692731
"32022",-0.9,500,"ecm_ciar",2.12095545897706
"32023",-0.9,500,"ecm_ciar",2.23044866683
"32024",-0.9,500,"ecm_ciar",2.20893595446191
"32025",-0.9,500,"ecm_ciar",2.11905079235287
"32026",-0.9,500,"ecm_ciar",2.31919282397776
"32027",-0.9,500,"ecm_ciar",2.18092124261669
"32028",-0.9,500,"ecm_ciar",2.17785846669547
"32029",-0.9,500,"ecm_ciar",2.20132683749547
"32030",-0.9,500,"ecm_ciar",2.05201725984646
"32031",-0.9,500,"ecm_ciar",2.06508042987794
"32032",-0.9,500,"ecm_ciar",2.22982183459398
"32033",-0.9,500,"ecm_ciar",2.01567712115289
"32034",-0.9,500,"ecm_ciar",2.08092529880108
"32035",-0.9,500,"ecm_ciar",2.22688773776752
"32036",-0.9,500,"ecm_ciar",2.27926336609565
"32037",-0.9,500,"ecm_ciar",2.00205772042261
"32038",-0.9,500,"ecm_ciar",2.03422326611374
"32039",-0.9,500,"ecm_ciar",2.33685557974695
"32040",-0.9,500,"ecm_ciar",2.07730367432351
"32041",-0.9,500,"ecm_ciar",1.94697235708478
"32042",-0.9,500,"ecm_ciar",2.26308623330823
"32043",-0.9,500,"ecm_ciar",2.18878379362903
"32044",-0.9,500,"ecm_ciar",2.20195935332978
"32045",-0.9,500,"ecm_ciar",2.59331488522163
"32046",-0.9,500,"ecm_ciar",2.0554542748455
"32047",-0.9,500,"ecm_ciar",2.08370728158262
"32048",-0.9,500,"ecm_ciar",2.07114512042614
"32049",-0.9,500,"ecm_ciar",2.01834465236818
"32050",-0.9,500,"ecm_ciar",2.18542296579522
"32051",-0.9,500,"ecm_ciar",2.26429546745814
"32052",-0.9,500,"ecm_ciar",2.11618073311124
"32053",-0.9,500,"ecm_ciar",2.08484669710342
"32054",-0.9,500,"ecm_ciar",2.09442894051755
"32055",-0.9,500,"ecm_ciar",2.19161034962843
"32056",-0.9,500,"ecm_ciar",2.00015548606184
"32057",-0.9,500,"ecm_ciar",2.10340350910923
"32058",-0.9,500,"ecm_ciar",2.27832567825667
"32059",-0.9,500,"ecm_ciar",2.35972225535029
"32060",-0.9,500,"ecm_ciar",2.31441492519234
"32061",-0.9,500,"ecm_ciar",2.20006280227291
"32062",-0.9,500,"ecm_ciar",2.4145840627356
"32063",-0.9,500,"ecm_ciar",2.09601742361326
"32064",-0.9,500,"ecm_ciar",2.06003494575192
"32065",-0.9,500,"ecm_ciar",2.17471634561536
"32066",-0.9,500,"ecm_ciar",2.18185177131216
"32067",-0.9,500,"ecm_ciar",2.10111128328864
"32068",-0.9,500,"ecm_ciar",2.42937946823791
"32069",-0.9,500,"ecm_ciar",2.24272299166928
"32070",-0.9,500,"ecm_ciar",1.95902729421804
"32071",-0.9,500,"ecm_ciar",2.19263100418152
"32072",-0.9,500,"ecm_ciar",2.16551402825154
"32073",-0.9,500,"ecm_ciar",2.30077714035757
"32074",-0.9,500,"ecm_ciar",2.37876531007584
"32075",-0.9,500,"ecm_ciar",2.47334017091327
"32076",-0.9,500,"ecm_ciar",2.31157526136149
"32077",-0.9,500,"ecm_ciar",2.11252601068455
"32078",-0.9,500,"ecm_ciar",2.16463115087707
"32079",-0.9,500,"ecm_ciar",2.268853172533
"32080",-0.9,500,"ecm_ciar",2.13366074904804
"32081",-0.9,500,"ecm_ciar",2.00859126155744
"32082",-0.9,500,"ecm_ciar",2.12728535419751
"32083",-0.9,500,"ecm_ciar",2.14896201841808
"32084",-0.9,500,"ecm_ciar",2.27686427155024
"32085",-0.9,500,"ecm_ciar",2.33807111603716
"32086",-0.9,500,"ecm_ciar",2.13252800697597
"32087",-0.9,500,"ecm_ciar",1.99282102457937
"32088",-0.9,500,"ecm_ciar",2.36457729958133
"32089",-0.9,500,"ecm_ciar",1.97084426742945
"32090",-0.9,500,"ecm_ciar",2.23703291988417
"32091",-0.9,500,"ecm_ciar",2.02867780743484
"32092",-0.9,500,"ecm_ciar",2.39551560991493
"32093",-0.9,500,"ecm_ciar",2.31615571417618
"32094",-0.9,500,"ecm_ciar",2.12935555088395
"32095",-0.9,500,"ecm_ciar",2.0948948916545
"32096",-0.9,500,"ecm_ciar",2.29401793305173
"32097",-0.9,500,"ecm_ciar",2.44723972573515
"32098",-0.9,500,"ecm_ciar",2.1138660127216
"32099",-0.9,500,"ecm_ciar",2.11205260925004
"32100",-0.9,500,"ecm_ciar",2.1071838893848
"32101",-0.9,500,"ecm_ciar",2.16150495541172
"32102",-0.9,500,"ecm_ciar",2.39893590623374
"32103",-0.9,500,"ecm_ciar",2.16230033108107
"32104",-0.9,500,"ecm_ciar",2.09744099631144
"32105",-0.9,500,"ecm_ciar",2.18960632742893
"32106",-0.9,500,"ecm_ciar",2.07962876617918
"32107",-0.9,500,"ecm_ciar",2.30525765902159
"32108",-0.9,500,"ecm_ciar",2.15687574914952
"32109",-0.9,500,"ecm_ciar",2.25097013991432
"32110",-0.9,500,"ecm_ciar",2.11427540659651
"32111",-0.9,500,"ecm_ciar",2.30017809870682
"32112",-0.9,500,"ecm_ciar",2.10988175138721
"32113",-0.9,500,"ecm_ciar",2.18159774554993
"32114",-0.9,500,"ecm_ciar",2.39257596035232
"32115",-0.9,500,"ecm_ciar",2.03636864496036
"32116",-0.9,500,"ecm_ciar",2.27797893590929
"32117",-0.9,500,"ecm_ciar",2.23278728825417
"32118",-0.9,500,"ecm_ciar",2.09314858636505
"32119",-0.9,500,"ecm_ciar",1.93207358963939
"32120",-0.9,500,"ecm_ciar",2.31218182309471
"32121",-0.9,500,"ecm_ciar",2.10495792088252
"32122",-0.9,500,"ecm_ciar",2.25150039854009
"32123",-0.9,500,"ecm_ciar",2.04133129965825
"32124",-0.9,500,"ecm_ciar",2.21242576825475
"32125",-0.9,500,"ecm_ciar",2.29018805613754
"32126",-0.9,500,"ecm_ciar",2.29083979990482
"32127",-0.9,500,"ecm_ciar",2.07534974486273
"32128",-0.9,500,"ecm_ciar",2.40647562623801
"32129",-0.9,500,"ecm_ciar",2.04645222575818
"32130",-0.9,500,"ecm_ciar",2.394342856768
"32131",-0.9,500,"ecm_ciar",2.11014264313585
"32132",-0.9,500,"ecm_ciar",2.08572225348783
"32133",-0.9,500,"ecm_ciar",2.16938268514676
"32134",-0.9,500,"ecm_ciar",2.45359016339984
"32135",-0.9,500,"ecm_ciar",2.22660956333692
"32136",-0.9,500,"ecm_ciar",2.27251445457923
"32137",-0.9,500,"ecm_ciar",2.01137173706478
"32138",-0.9,500,"ecm_ciar",2.12126453366033
"32139",-0.9,500,"ecm_ciar",2.11201692679565
"32140",-0.9,500,"ecm_ciar",2.07147533725061
"32141",-0.9,500,"ecm_ciar",2.17155282264086
"32142",-0.9,500,"ecm_ciar",2.17756646675458
"32143",-0.9,500,"ecm_ciar",2.26439782497365
"32144",-0.9,500,"ecm_ciar",2.24077236883729
"32145",-0.9,500,"ecm_ciar",1.93338274923941
"32146",-0.9,500,"ecm_ciar",2.05292532905593
"32147",-0.9,500,"ecm_ciar",2.34558035789074
"32148",-0.9,500,"ecm_ciar",2.19689270828433
"32149",-0.9,500,"ecm_ciar",2.08763414993863
"32150",-0.9,500,"ecm_ciar",2.21133474528191
"32151",-0.9,500,"ecm_ciar",2.29659914078973
"32152",-0.9,500,"ecm_ciar",2.34871702887089
"32153",-0.9,500,"ecm_ciar",2.22697790214027
"32154",-0.9,500,"ecm_ciar",2.1329315930248
"32155",-0.9,500,"ecm_ciar",2.09789100012151
"32156",-0.9,500,"ecm_ciar",2.32190105300126
"32157",-0.9,500,"ecm_ciar",2.17125928669479
"32158",-0.9,500,"ecm_ciar",2.11903614995773
"32159",-0.9,500,"ecm_ciar",2.18388029975869
"32160",-0.9,500,"ecm_ciar",2.51270606480407
"32161",-0.9,500,"ecm_ciar",2.18569961599799
"32162",-0.9,500,"ecm_ciar",2.11829936545146
"32163",-0.9,500,"ecm_ciar",2.29502304309776
"32164",-0.9,500,"ecm_ciar",1.92623513830871
"32165",-0.9,500,"ecm_ciar",2.02945774290489
"32166",-0.9,500,"ecm_ciar",2.10136861549155
"32167",-0.9,500,"ecm_ciar",2.13668180767131
"32168",-0.9,500,"ecm_ciar",2.19071618547565
"32169",-0.9,500,"ecm_ciar",2.303257141904
"32170",-0.9,500,"ecm_ciar",2.12668221739504
"32171",-0.9,500,"ecm_ciar",2.15775727305741
"32172",-0.9,500,"ecm_ciar",2.24362201687519
"32173",-0.9,500,"ecm_ciar",2.30532615766628
"32174",-0.9,500,"ecm_ciar",2.19324628062559
"32175",-0.9,500,"ecm_ciar",1.95463048196124
"32176",-0.9,500,"ecm_ciar",2.14732709558901
"32177",-0.9,500,"ecm_ciar",2.17763872988648
"32178",-0.9,500,"ecm_ciar",2.14874880810718
"32179",-0.9,500,"ecm_ciar",2.13129524474587
"32180",-0.9,500,"ecm_ciar",2.02254655707044
"32181",-0.9,500,"ecm_ciar",2.36220568092139
"32182",-0.9,500,"ecm_ciar",2.30038310459032
"32183",-0.9,500,"ecm_ciar",2.02057360839795
"32184",-0.9,500,"ecm_ciar",2.0966300276078
"32185",-0.9,500,"ecm_ciar",2.36747786751317
"32186",-0.9,500,"ecm_ciar",1.94054657994623
"32187",-0.9,500,"ecm_ciar",2.09707473968525
"32188",-0.9,500,"ecm_ciar",2.08171608522578
"32189",-0.9,500,"ecm_ciar",2.06746530636426
"32190",-0.9,500,"ecm_ciar",2.12352501873416
"32191",-0.9,500,"ecm_ciar",1.96018205639292
"32192",-0.9,500,"ecm_ciar",2.03935532415913
"32193",-0.9,500,"ecm_ciar",1.99553211952483
"32194",-0.9,500,"ecm_ciar",2.38067502124399
"32195",-0.9,500,"ecm_ciar",2.22427722488616
"32196",-0.9,500,"ecm_ciar",2.14676822074752
"32197",-0.9,500,"ecm_ciar",2.20638740496242
"32198",-0.9,500,"ecm_ciar",2.18500608971898
"32199",-0.9,500,"ecm_ciar",2.3696172833549
"32200",-0.9,500,"ecm_ciar",2.2268086239433
"32201",-0.9,500,"ecm_ciar",2.17913533747889
"32202",-0.9,500,"ecm_ciar",2.39056970809486
"32203",-0.9,500,"ecm_ciar",2.17246596809645
"32204",-0.9,500,"ecm_ciar",1.98562679906778
"32205",-0.9,500,"ecm_ciar",2.23577701219905
"32206",-0.9,500,"ecm_ciar",2.00833916986115
"32207",-0.9,500,"ecm_ciar",2.27402303495739
"32208",-0.9,500,"ecm_ciar",2.18285631262089
"32209",-0.9,500,"ecm_ciar",2.06417562754474
"32210",-0.9,500,"ecm_ciar",2.26855171786986
"32211",-0.9,500,"ecm_ciar",2.0131602295611
"32212",-0.9,500,"ecm_ciar",2.24607265486612
"32213",-0.9,500,"ecm_ciar",2.2022028394665
"32214",-0.9,500,"ecm_ciar",2.19354910417885
"32215",-0.9,500,"ecm_ciar",2.02485701747263
"32216",-0.9,500,"ecm_ciar",2.21816339403415
"32217",-0.9,500,"ecm_ciar",2.02632497594234
"32218",-0.9,500,"ecm_ciar",2.18692067742939
"32219",-0.9,500,"ecm_ciar",2.07844121811982
"32220",-0.9,500,"ecm_ciar",2.3004144208399
"32221",-0.9,500,"ecm_ciar",2.25189213173999
"32222",-0.9,500,"ecm_ciar",2.19170330441802
"32223",-0.9,500,"ecm_ciar",2.02594320191046
"32224",-0.9,500,"ecm_ciar",2.09644380354817
"32225",-0.9,500,"ecm_ciar",2.07332861226546
"32226",-0.9,500,"ecm_ciar",2.15102289206831
"32227",-0.9,500,"ecm_ciar",2.24499362168281
"32228",-0.9,500,"ecm_ciar",2.31544018948911
"32229",-0.9,500,"ecm_ciar",2.32814760078516
"32230",-0.9,500,"ecm_ciar",2.34408652281635
"32231",-0.9,500,"ecm_ciar",2.28449078955425
"32232",-0.9,500,"ecm_ciar",2.07668519313744
"32233",-0.9,500,"ecm_ciar",2.24109311014076
"32234",-0.9,500,"ecm_ciar",2.57724185742197
"32235",-0.9,500,"ecm_ciar",2.27688275479069
"32236",-0.9,500,"ecm_ciar",2.05337169180145
"32237",-0.9,500,"ecm_ciar",2.11141735318733
"32238",-0.9,500,"ecm_ciar",2.22099653980467
"32239",-0.9,500,"ecm_ciar",2.1201621161295
"32240",-0.9,500,"ecm_ciar",2.05834099559814
"32241",-0.9,500,"ecm_ciar",2.36024932711138
"32242",-0.9,500,"ecm_ciar",2.13702569417322
"32243",-0.9,500,"ecm_ciar",2.1285130406925
"32244",-0.9,500,"ecm_ciar",2.08489488485362
"32245",-0.9,500,"ecm_ciar",2.13126574123078
"32246",-0.9,500,"ecm_ciar",2.02978341834494
"32247",-0.9,500,"ecm_ciar",2.14489378506177
"32248",-0.9,500,"ecm_ciar",2.09174176889575
"32249",-0.9,500,"ecm_ciar",1.90446918703729
"32250",-0.9,500,"ecm_ciar",2.23287862250479
"32251",-0.9,500,"ecm_ciar",2.13458492336851
"32252",-0.9,500,"ecm_ciar",2.34609104916751
"32253",-0.9,500,"ecm_ciar",2.06140956997348
"32254",-0.9,500,"ecm_ciar",1.89133097446498
"32255",-0.9,500,"ecm_ciar",2.14947878127456
"32256",-0.9,500,"ecm_ciar",2.1520215557932
"32257",-0.9,500,"ecm_ciar",2.0260011003822
"32258",-0.9,500,"ecm_ciar",2.17343574008186
"32259",-0.9,500,"ecm_ciar",1.89284008356011
"32260",-0.9,500,"ecm_ciar",2.26919335719368
"32261",-0.9,500,"ecm_ciar",2.34014384094012
"32262",-0.9,500,"ecm_ciar",1.9823812476032
"32263",-0.9,500,"ecm_ciar",1.9889407122883
"32264",-0.9,500,"ecm_ciar",2.28220737933589
"32265",-0.9,500,"ecm_ciar",2.12795305270645
"32266",-0.9,500,"ecm_ciar",2.10914620093652
"32267",-0.9,500,"ecm_ciar",2.24101160323955
"32268",-0.9,500,"ecm_ciar",2.20499422071484
"32269",-0.9,500,"ecm_ciar",2.01542489898853
"32270",-0.9,500,"ecm_ciar",2.22226034870444
"32271",-0.9,500,"ecm_ciar",2.00748009653552
"32272",-0.9,500,"ecm_ciar",2.21621113215957
"32273",-0.9,500,"ecm_ciar",2.19924756559063
"32274",-0.9,500,"ecm_ciar",2.04322786134443
"32275",-0.9,500,"ecm_ciar",2.20502753344372
"32276",-0.9,500,"ecm_ciar",2.17422958744173
"32277",-0.9,500,"ecm_ciar",2.29406488330965
"32278",-0.9,500,"ecm_ciar",2.23510894732579
"32279",-0.9,500,"ecm_ciar",2.18820694765044
"32280",-0.9,500,"ecm_ciar",2.15580661391191
"32281",-0.9,500,"ecm_ciar",2.14466362953278
"32282",-0.9,500,"ecm_ciar",2.08434358427997
"32283",-0.9,500,"ecm_ciar",2.09814068307098
"32284",-0.9,500,"ecm_ciar",1.93539730521525
"32285",-0.9,500,"ecm_ciar",2.37910283288525
"32286",-0.9,500,"ecm_ciar",2.01820660385586
"32287",-0.9,500,"ecm_ciar",2.37823690732428
"32288",-0.9,500,"ecm_ciar",2.08292373552888
"32289",-0.9,500,"ecm_ciar",2.15806665750569
"32290",-0.9,500,"ecm_ciar",2.34258320377728
"32291",-0.9,500,"ecm_ciar",2.00270795330216
"32292",-0.9,500,"ecm_ciar",2.11645939133834
"32293",-0.9,500,"ecm_ciar",2.19014518292176
"32294",-0.9,500,"ecm_ciar",2.14518999647423
"32295",-0.9,500,"ecm_ciar",2.25958597375104
"32296",-0.9,500,"ecm_ciar",2.18365854864861
"32297",-0.9,500,"ecm_ciar",2.1987935639724
"32298",-0.9,500,"ecm_ciar",2.13388060143846
"32299",-0.9,500,"ecm_ciar",2.22587068192758
"32300",-0.9,500,"ecm_ciar",2.40009509336988
"32301",-0.9,500,"ecm_ciar",2.22397884348828
"32302",-0.9,500,"ecm_ciar",2.11398105629353
"32303",-0.9,500,"ecm_ciar",2.2696377100453
"32304",-0.9,500,"ecm_ciar",2.29630747440114
"32305",-0.9,500,"ecm_ciar",2.19207213158094
"32306",-0.9,500,"ecm_ciar",2.21819277314822
"32307",-0.9,500,"ecm_ciar",2.33114007196034
"32308",-0.9,500,"ecm_ciar",2.1210349103358
"32309",-0.9,500,"ecm_ciar",2.18850409688179
"32310",-0.9,500,"ecm_ciar",2.33845889190339
"32311",-0.9,500,"ecm_ciar",2.15586893130223
"32312",-0.9,500,"ecm_ciar",2.0193521263165
"32313",-0.9,500,"ecm_ciar",2.37207673494611
"32314",-0.9,500,"ecm_ciar",2.15408310713029
"32315",-0.9,500,"ecm_ciar",2.0608284097132
"32316",-0.9,500,"ecm_ciar",2.09463683144284
"32317",-0.9,500,"ecm_ciar",2.22541791904228
"32318",-0.9,500,"ecm_ciar",2.01496676776628
"32319",-0.9,500,"ecm_ciar",1.98935091490342
"32320",-0.9,500,"ecm_ciar",2.14604468188462
"32321",-0.9,500,"ecm_ciar",2.13181136120361
"32322",-0.9,500,"ecm_ciar",2.20190680333444
"32323",-0.9,500,"ecm_ciar",2.28512178173666
"32324",-0.9,500,"ecm_ciar",1.99635804453759
"32325",-0.9,500,"ecm_ciar",2.12221937962002
"32326",-0.9,500,"ecm_ciar",2.26818184708362
"32327",-0.9,500,"ecm_ciar",2.25986551336486
"32328",-0.9,500,"ecm_ciar",2.22814624665807
"32329",-0.9,500,"ecm_ciar",2.37185009633395
"32330",-0.9,500,"ecm_ciar",2.18700254954649
"32331",-0.9,500,"ecm_ciar",2.40330876976066
"32332",-0.9,500,"ecm_ciar",2.17187154903054
"32333",-0.9,500,"ecm_ciar",2.20708586995033
"32334",-0.9,500,"ecm_ciar",2.1424624049738
"32335",-0.9,500,"ecm_ciar",2.08618346696021
"32336",-0.9,500,"ecm_ciar",2.44919647574504
"32337",-0.9,500,"ecm_ciar",2.10328655170635
"32338",-0.9,500,"ecm_ciar",2.50687909755718
"32339",-0.9,500,"ecm_ciar",2.2118481776928
"32340",-0.9,500,"ecm_ciar",2.13008761481185
"32341",-0.9,500,"ecm_ciar",2.02389517672426
"32342",-0.9,500,"ecm_ciar",2.22320789506813
"32343",-0.9,500,"ecm_ciar",2.34657235683612
"32344",-0.9,500,"ecm_ciar",2.24066002797282
"32345",-0.9,500,"ecm_ciar",2.33144447882037
"32346",-0.9,500,"ecm_ciar",2.07864052679064
"32347",-0.9,500,"ecm_ciar",2.04757460500687
"32348",-0.9,500,"ecm_ciar",2.29039843392249
"32349",-0.9,500,"ecm_ciar",2.13674767426809
"32350",-0.9,500,"ecm_ciar",2.07729767910971
"32351",-0.9,500,"ecm_ciar",2.27619314641371
"32352",-0.9,500,"ecm_ciar",2.33491833523778
"32353",-0.9,500,"ecm_ciar",2.21828381967866
"32354",-0.9,500,"ecm_ciar",2.23254229948055
"32355",-0.9,500,"ecm_ciar",1.94928626568188
"32356",-0.9,500,"ecm_ciar",2.298407854151
"32357",-0.9,500,"ecm_ciar",2.3571576324562
"32358",-0.9,500,"ecm_ciar",2.1345502701873
"32359",-0.9,500,"ecm_ciar",2.07330974270636
"32360",-0.9,500,"ecm_ciar",2.19966367381568
"32361",-0.9,500,"ecm_ciar",2.17523907108879
"32362",-0.9,500,"ecm_ciar",2.0773154853852
"32363",-0.9,500,"ecm_ciar",2.23077879232594
"32364",-0.9,500,"ecm_ciar",2.30303296477165
"32365",-0.9,500,"ecm_ciar",2.22143115198078
"32366",-0.9,500,"ecm_ciar",2.24840983975586
"32367",-0.9,500,"ecm_ciar",2.04808434529648
"32368",-0.9,500,"ecm_ciar",2.07000420516474
"32369",-0.9,500,"ecm_ciar",2.15923826199488
"32370",-0.9,500,"ecm_ciar",2.18794957137807
"32371",-0.9,500,"ecm_ciar",2.16399767170634
"32372",-0.9,500,"ecm_ciar",2.38237935760987
"32373",-0.9,500,"ecm_ciar",2.14904694468707
"32374",-0.9,500,"ecm_ciar",2.22067421902063
"32375",-0.9,500,"ecm_ciar",2.37937544907074
"32376",-0.9,500,"ecm_ciar",2.09870842738268
"32377",-0.9,500,"ecm_ciar",2.16190754891902
"32378",-0.9,500,"ecm_ciar",2.13292633901935
"32379",-0.9,500,"ecm_ciar",2.17852737164707
"32380",-0.9,500,"ecm_ciar",2.16287092107814
"32381",-0.9,500,"ecm_ciar",1.97880324299729
"32382",-0.9,500,"ecm_ciar",2.43951113050036
"32383",-0.9,500,"ecm_ciar",2.23314383654334
"32384",-0.9,500,"ecm_ciar",2.1150665383351
"32385",-0.9,500,"ecm_ciar",2.26207063043733
"32386",-0.9,500,"ecm_ciar",1.98756723982693
"32387",-0.9,500,"ecm_ciar",2.01556910742598
"32388",-0.9,500,"ecm_ciar",2.13886245110248
"32389",-0.9,500,"ecm_ciar",2.20170815748347
"32390",-0.9,500,"ecm_ciar",2.06001812963512
"32391",-0.9,500,"ecm_ciar",1.99724104579335
"32392",-0.9,500,"ecm_ciar",2.06287390896806
"32393",-0.9,500,"ecm_ciar",2.37720050940274
"32394",-0.9,500,"ecm_ciar",2.19705522795595
"32395",-0.9,500,"ecm_ciar",2.20285916756973
"32396",-0.9,500,"ecm_ciar",2.32969786409656
"32397",-0.9,500,"ecm_ciar",2.13534186577166
"32398",-0.9,500,"ecm_ciar",2.15629111943814
"32399",-0.9,500,"ecm_ciar",2.31708972184624
"32400",-0.9,500,"ecm_ciar",2.03209371581503
"32401",-0.9,500,"ecm_ciar",2.30262161902291
"32402",-0.9,500,"ecm_ciar",1.98050571240606
"32403",-0.9,500,"ecm_ciar",2.06501331565259
"32404",-0.9,500,"ecm_ciar",2.16835259141226
"32405",-0.9,500,"ecm_ciar",2.13483137924001
"32406",-0.9,500,"ecm_ciar",2.14934526939383
"32407",-0.9,500,"ecm_ciar",2.1829039331269
"32408",-0.9,500,"ecm_ciar",2.04657887354772
"32409",-0.9,500,"ecm_ciar",2.02366212468537
"32410",-0.9,500,"ecm_ciar",2.19663365229742
"32411",-0.9,500,"ecm_ciar",2.13569800322452
"32412",-0.9,500,"ecm_ciar",2.09237347260168
"32413",-0.9,500,"ecm_ciar",2.27781995284218
