"","mle_phi","mle_se","bte_phi","bte_se","phi","n"
"1",-0.572238496141502,0.0957223602090358,-0.5512802185065,0.111008823207784,-0.1,"100"
"2",0.125063173675997,0.147524141585219,0.124132089717463,0.225930884832618,-0.1,"100"
"3",0.230465281281605,0.271892974029032,0.19456307569963,0.2309921175535,-0.1,"100"
"4",-0.0200948462830021,0.260778701391109,0.00893670936351004,0.278098442608024,-0.1,"100"
"5",0.285907860667495,0.155612979943705,0.242114316099113,0.215668845719625,-0.1,"100"
"6",-0.189132741507954,0.237931008349807,-0.138285307295982,0.283862455510447,-0.1,"100"
"7",-0.273886062283231,0.204271648361063,-0.229446548255534,0.213592768308951,-0.1,"100"
"8",0.278941190766941,0.21792491977272,0.247442702130297,0.201521965807102,-0.1,"100"
"9",-0.324591786512174,0.152149869732313,-0.26698777812622,0.221783692612313,-0.1,"100"
"10",-0.197751528414464,0.229922516422986,-0.15109623477475,0.238087538745442,-0.1,"100"
"11",0.165784303749781,0.224858697034101,0.150575840776516,0.211434158710978,-0.1,"100"
"12",0.325713156611992,0.17718815921114,0.301072519826583,0.188702821426629,-0.1,"100"
"13",-0.0496628432458633,0.173939721361297,-0.0556657335451677,0.219680225214394,-0.1,"100"
"14",0.000978229729428665,0.609097527847069,0.00604812120129937,0.287180597351059,-0.1,"100"
"15",0.0985699366166367,0.370692969951276,0.0609560210986814,0.242487644226326,-0.1,"100"
"16",-0.372172278105951,0.184972627210168,-0.327601448156007,0.194811361324941,-0.1,"100"
"17",0.0438855748371017,0.248365197809125,0.0420447099348421,0.265971100191188,-0.1,"100"
"18",-0.287036667454663,0.181117044292547,-0.257180900815356,0.187475642539582,-0.1,"100"
"19",-0.167505306630883,0.203549673213519,-0.14488327553541,0.229587629266477,-0.1,"100"
"20",0.167498898377074,0.260839527091781,0.145310236589265,0.267363006159127,-0.1,"100"
"21",0.18076737886174,0.213802946961104,0.14837911353539,0.218955070512238,-0.1,"100"
"22",-0.325031385350798,0.189122877564774,-0.283304156680516,0.22471149192376,-0.1,"100"
"23",-0.415103147474566,0.154762300692335,-0.390830147882074,0.156206899166083,-0.1,"100"
"24",0.344709527458812,0.223989372681533,0.301556103182253,0.215059038478597,-0.1,"100"
"25",-0.371288837461881,0.2431059500238,-0.308112188098123,0.23474302219921,-0.1,"100"
"26",0.063712697758921,0.194617748184919,0.0366313189019886,0.226208569001661,-0.1,"100"
"27",-0.137117549547296,0.208442159766469,-0.115412332660922,0.211331754783901,-0.1,"100"
"28",-0.336011558947458,0.160914232892438,-0.291205927213801,0.192219204476852,-0.1,"100"
"29",0.275882197497292,0.232093960026823,0.223407007461813,0.23063141638333,-0.1,"100"
"30",0.154385494965262,0.271727024088749,0.140032920200487,0.249237218724426,-0.1,"100"
"31",-0.347774318032687,0.161091077748465,-0.320973655644926,0.195841252899771,-0.1,"100"
"32",-0.168380680882487,0.226493042767068,-0.13161713832472,0.245892550131373,-0.1,"100"
"33",0.354236960533556,0.222409612159131,0.299433278303521,0.217621162703844,-0.1,"100"
"34",-0.159890682257303,0.188420342856012,-0.114750142042342,0.24811394799715,-0.1,"100"
"35",-0.269841835552293,0.163195739910986,-0.228682283750299,0.223369251240618,-0.1,"100"
"36",-0.195540215596086,0.324461748210181,-0.167957824312483,0.240811558562968,-0.1,"100"
"37",-0.294175433697243,0.228245790498065,-0.250927249918269,0.211477965769735,-0.1,"100"
"38",-0.346411168363875,0.210276373894365,-0.297718345286493,0.204539886516625,-0.1,"100"
"39",-0.181737885639217,0.258500221171212,-0.145354859802482,0.267279588057762,-0.1,"100"
"40",-0.411885927036345,0.124081865183345,-0.377114913554876,0.181236889875548,-0.1,"100"
"41",-0.202566859388131,0.207713293512447,-0.138422348356626,0.262022220179632,-0.1,"100"
